latitude,longitude,perturbed_lat,perturbed_long
43.0787936,-77.6218842,43.078752155711086,-77.62138123643577
43.0787936,-77.6218842,43.07872153283508,-77.622191030869
43.0787936,-77.6218843,43.078695609803226,-77.62198477193367
43.0787936,-77.6218843,43.07919487662617,-77.62126891201399
43.0787936,-77.6218843,43.07880054880429,-77.62175649959313
43.0787936,-77.6218843,43.07889443950904,-77.6218251281485
43.078794,-77.6218845,43.078977839529955,-77.62210239013356
43.078794,-77.6218845,43.07873857774206,-77.62179679260514
43.078794,-77.6218845,43.078832849959284,-77.6220156861064
43.078794,-77.6218845,43.07898306958759,-77.62162604252968
43.078794,-77.6218846,43.0787446775343,-77.62177122680491
43.078794,-77.6218846,43.07902067384749,-77.62211046734855
43.078794,-77.6218846,43.07885211680163,-77.62157325004623
43.078794,-77.6218846,43.07862623592489,-77.62209904048483
43.078794,-77.6218846,43.07861579902969,-77.62196076147379
43.078794,-77.6218846,43.07854382892979,-77.62223913620417
43.0787936,-77.6218845,43.07872416875013,-77.62189327104959
43.0787936,-77.6218845,43.0788247075864,-77.62203733298614
43.0787937,-77.6218916,43.078687273416605,-77.62176619006522
43.0787937,-77.6218916,43.078652896356566,-77.62178554773034
43.0787943,-77.6218966,43.078773393363385,-77.62243783117945
43.0787943,-77.6218966,43.07855884497479,-77.6219900531578
43.0787946,-77.621889,43.078830787876676,-77.62146937000077
43.0787946,-77.621889,43.07870640575534,-77.62189487319063
43.0787952,-77.6218906,43.07917645160658,-77.62233680011462
43.0787952,-77.6218906,43.07888325508498,-77.62163990305476
43.0787965,-77.6218934,43.07880776161784,-77.62183605447856
43.0787965,-77.6218934,43.07875966981778,-77.62186510714278
43.0787969,-77.621894,43.078791598322,-77.62218015311913
43.0787969,-77.621894,43.07868061243061,-77.62159678507263
43.0787988,-77.6218964,43.07924645858307,-77.62185077770391
43.0787988,-77.6218964,43.07894733490797,-77.62192837441512
43.0788001,-77.621898,43.07878536611316,-77.62202168411531
43.0788001,-77.621898,43.07899842265391,-77.6220026959505
43.0788007,-77.6218992,43.07870503378153,-77.62219891887258
43.0788007,-77.6218992,43.07882513872607,-77.62187755725087
43.0788012,-77.6218993,43.07880774609564,-77.62183673863436
43.0788012,-77.6218993,43.07908292645673,-77.62167749701433
43.0788018,-77.6219012,43.07885207172848,-77.62244769807565
43.0788018,-77.6219012,43.078983665882106,-77.62197849804758
43.0788022,-77.6219015,43.07868658616998,-77.62163635661011
43.0788022,-77.6219015,43.07889646682106,-77.62187121030043
43.0788017,-77.6219032,43.078640707221886,-77.6221703508087
