latitude,longitude,perturbed_lat,perturbed_long
43.0838378,-77.6803332,43.083999928766445,-77.68011548232428
43.0838378,-77.6803332,43.08390210584406,-77.6802862105698
43.0838029,-77.6809913,43.083986380233675,-77.6810249973612
43.0838029,-77.6809913,43.08345410996196,-77.68117425938593
43.0838025,-77.681017,43.083643485019905,-77.6810649038728
43.0838025,-77.681017,43.083410720445784,-77.68142231656168
43.0838023,-77.681042,43.08391918583344,-77.68102104782535
43.0838023,-77.681042,43.08390048469539,-77.68098839238161
43.0838023,-77.6810655,43.08393780295565,-77.68115417763384
43.0838023,-77.6810655,43.08374964978214,-77.68127549198884
43.0838021,-77.6810896,43.08381532796879,-77.68122863350455
43.0838021,-77.6810896,43.0835287290446,-77.68120191329483
43.0838003,-77.6811165,43.08373850382102,-77.68120397294435
43.0838003,-77.6811165,43.08412224208256,-77.68164056773824
43.0838014,-77.6811252,43.083660486624574,-77.68121779986548
43.0838014,-77.6811252,43.08358652650757,-77.680810583033
43.0838029,-77.6811302,43.083564559811634,-77.68090686484071
43.0838029,-77.6811302,43.08387668842816,-77.68058026170684
43.0838053,-77.6811369,43.08378830486063,-77.68183988688918
43.0838053,-77.6811369,43.083846650328994,-77.68114469254417
43.0838042,-77.6811359,43.083842318810895,-77.6807217622683
43.0838042,-77.6811359,43.083817320333104,-77.68099853469282
43.0838052,-77.6811284,43.083827440343505,-77.68119152262406
43.0838052,-77.6811284,43.08371304477798,-77.6810100633096
43.0838049,-77.6811264,43.08414264996278,-77.68083924996708
43.0838049,-77.6811264,43.0837374552716,-77.68119823903625
43.0838051,-77.6811239,43.08381321601059,-77.68117585459137
43.0838051,-77.6811239,43.084080180329714,-77.68147681399893
43.0838052,-77.6811209,43.08384686143051,-77.68099886639995
43.0838052,-77.6811209,43.08380122969125,-77.68082670009318
43.0838062,-77.6811175,43.08369910822015,-77.68114488407043
43.0838062,-77.6811175,43.083926112364644,-77.68087828518165
43.0838065,-77.6811141,43.083844943216015,-77.68130295306753
43.0838065,-77.6811141,43.0838267012298,-77.68121340032538
43.0838076,-77.6811109,43.08383402312416,-77.68119675482224
43.0838076,-77.6811109,43.08341002960215,-77.68075353254032
43.0838074,-77.6811108,43.08383675183787,-77.68109822704632
43.0838074,-77.6811108,43.08379177628041,-77.68109707154423
43.0838085,-77.6811066,43.084087615370414,-77.68096968310954
43.0838085,-77.6811066,43.0840733457781,-77.68117239997224
43.0838087,-77.6811054,43.08400357427701,-77.68115250440866
43.0838087,-77.6811054,43.08381883944032,-77.68080086236488
43.0838089,-77.6811048,43.08384678802427,-77.68116340623547
43.0838089,-77.6811048,43.08374119916563,-77.68141674685624
43.0838089,-77.6811054,43.083951360280835,-77.68104661487031
43.0838089,-77.6811054,43.083707525429745,-77.68098997719184
43.0838093,-77.6811052,43.08354215814103,-77.68145699855856
43.0838093,-77.6811052,43.084037910374356,-77.68101391505421
43.0838157,-77.6810917,43.08399166536222,-77.68151914981681
43.0838157,-77.6810917,43.08372706864885,-77.68110064004803
43.0838189,-77.6810858,43.08364339106657,-77.68072086789545
43.0838189,-77.6810858,43.08406329515696,-77.68128339030366
43.0838191,-77.681086,43.083895779269,-77.6812806557231
43.0838191,-77.681086,43.083792386481626,-77.68118779344825
43.0838191,-77.6810868,43.083723990667956,-77.68110855941704
43.0838191,-77.6810868,43.08387265881681,-77.68096218930194
43.083819,-77.6810875,43.08399783862614,-77.68096334102692
43.083819,-77.6810875,43.08367155697039,-77.6810928562679
43.0838191,-77.6810879,43.08364029433521,-77.68116461431609
43.0838191,-77.6810879,43.0836582868909,-77.68104183386788
43.0838189,-77.6810883,43.083765638057784,-77.68152961976715
43.0838189,-77.6810883,43.08391003658355,-77.68092441007317
43.0838189,-77.6810886,43.08369073908717,-77.68095724597033
43.0838189,-77.6810886,43.08436135921624,-77.68105841371661
43.0838189,-77.6810887,43.08343938327806,-77.68139397191958
43.0838189,-77.6810887,43.08391395957683,-77.68106677597326
