latitude,longitude,perturbed_lat,perturbed_long
43.0800289,-77.6200075,43.080136862212754,-77.62000635564023
43.0800289,-77.6200075,43.07996389143984,-77.61957278521488
43.0800282,-77.6200349,43.080144661797306,-77.6200344835769
43.0800282,-77.6200349,43.07981862053671,-77.61960360994607
43.080029,-77.6200524,43.079742953469804,-77.61979369011694
43.080029,-77.6200524,43.07996581978844,-77.62036351122835
43.0800136,-77.6200554,43.07979786272161,-77.61932683654113
43.0800136,-77.6200554,43.08050154553672,-77.62008128578539
43.080002,-77.6200557,43.07981344041705,-77.61955340605482
43.080002,-77.6200557,43.07992467198783,-77.6200645378029
43.0799908,-77.6200597,43.08001057394109,-77.61980968477219
43.0799908,-77.6200597,43.08002237764733,-77.62003808289181
43.0799783,-77.620064,43.07987310751164,-77.62008349695981
43.0799783,-77.620064,43.08030153163381,-77.62016059131057
43.079974,-77.620066,43.080055877423376,-77.62023694464223
43.079974,-77.620066,43.080088144219964,-77.6200682395543
43.079972,-77.6200695,43.079983885413675,-77.62009202913985
43.079972,-77.6200695,43.08012371068138,-77.6198812362037
43.0799696,-77.6200729,43.07997938060027,-77.6200345363789
43.0799696,-77.6200729,43.079776336950886,-77.62016066782493
43.0799675,-77.6200784,43.07980415158614,-77.62013400569066
43.0799675,-77.6200784,43.07999935801889,-77.62005171382215
43.079966,-77.6200837,43.079752842515674,-77.62032199644608
43.079966,-77.6200837,43.0800283786493,-77.6201767242538
43.0799657,-77.6200911,43.079870181360384,-77.62028319585954
43.0799657,-77.6200911,43.080011072160175,-77.6200188125658
43.0799641,-77.6201016,43.08005203592616,-77.61950785213978
43.0799641,-77.6201016,43.07993447184023,-77.6200201631077
43.0799627,-77.6201119,43.07984216603503,-77.62011545296865
43.0799627,-77.6201119,43.08004534434047,-77.6201358775076
43.0799612,-77.6201254,43.079946571216645,-77.62057005459828
43.0799612,-77.6201254,43.08001294160154,-77.62021153237833
43.0799606,-77.6201352,43.07978737667402,-77.6203026249793
43.0799606,-77.6201352,43.080055297770755,-77.62001755406268
43.0799592,-77.6201491,43.079952353287844,-77.62014312430347
43.0799592,-77.6201491,43.07956371401762,-77.62049348804595
43.0799583,-77.6201579,43.079808874861875,-77.62031098527547
43.0799583,-77.6201579,43.079962418015384,-77.61997299809269
43.0799531,-77.6201662,43.079963807390335,-77.62009136450514
43.0799531,-77.6201662,43.08004926873971,-77.62055289747215
43.0799502,-77.6201721,43.07999499941981,-77.61981079496648
43.0799502,-77.6201721,43.0798208606253,-77.62051681794804
43.079946,-77.6201805,43.07988995559327,-77.6201363974996
43.079946,-77.6201805,43.0799884213992,-77.62023633418124
43.0799427,-77.6201885,43.079955786061525,-77.62012175134728
43.0799427,-77.6201885,43.07986683219656,-77.62053090409117
43.0799403,-77.6201974,43.0803041512686,-77.61943285296748
43.0799403,-77.6201974,43.08022557122687,-77.62068151414
43.0799376,-77.6202063,43.07976629406112,-77.6194200518542
43.0799376,-77.6202063,43.07987202062738,-77.62012896301276
43.0799352,-77.620214,43.08009941345912,-77.6203189513491
43.0799352,-77.620214,43.07986704539968,-77.61967915749176
43.0799312,-77.6202228,43.07992048902134,-77.62012742271408
43.0799312,-77.6202228,43.079858635483,-77.62024005608322
43.0799282,-77.6202313,43.079918596847435,-77.62024790399538
43.0799282,-77.6202313,43.07984738767262,-77.62028712480095
43.0799235,-77.6202387,43.07997919482893,-77.62020439557224
43.0799235,-77.6202387,43.07988040098391,-77.62033159277773
43.0799173,-77.6202462,43.079499696314926,-77.61911700657015
43.0799173,-77.6202462,43.079987856375226,-77.62021999974577
43.0799138,-77.6202527,43.079980850363626,-77.62017322493728
43.0799138,-77.6202527,43.0799116218881,-77.62050199988988
43.0799097,-77.6202613,43.079843685161684,-77.61942157900674
43.0799097,-77.6202613,43.08023585626302,-77.62016835146864
43.0799069,-77.6202695,43.07959221053759,-77.62004637029385
43.0799069,-77.6202695,43.079885806743974,-77.62012639464815
43.0799008,-77.620277,43.07989920578843,-77.62029423264953
43.0799008,-77.620277,43.07995428371712,-77.62053162662134
43.0798971,-77.6202842,43.079895311405274,-77.62057575936943
43.0798971,-77.6202842,43.07990233477571,-77.620268815673
43.0798943,-77.620293,43.07975374482743,-77.62002115385484
43.0798943,-77.620293,43.07991053557853,-77.62036484014524
43.0798933,-77.6203015,43.079742191202456,-77.62042688687306
43.0798933,-77.6203015,43.07976510614513,-77.62056083233315
43.0798911,-77.6203115,43.079768531383124,-77.62013597545955
43.0798911,-77.6203115,43.079965674194696,-77.62010673377576
43.0798899,-77.6203204,43.07972102350476,-77.62007145790352
43.0798899,-77.6203204,43.07985714314958,-77.61996085354355
43.0798882,-77.6203299,43.08019752013364,-77.62005680440897
43.0798882,-77.6203299,43.07985404195467,-77.62035236657839
43.0798878,-77.6203387,43.07984315776622,-77.62038673128404
43.0798878,-77.6203387,43.07981061409964,-77.62045520474116
43.0798864,-77.6203499,43.07990765336449,-77.62013546760721
43.0798864,-77.6203499,43.07984648374537,-77.62036836079456
43.0798793,-77.6203522,43.07977443543922,-77.61995152407262
43.0798793,-77.6203522,43.0798759549284,-77.62019177249505
43.0798721,-77.6203561,43.079935051500556,-77.62041627509548
