latitude,longitude,perturbed_lat,perturbed_long
43.0838378,-77.6803332,43.08390790014453,-77.67995119763981
43.0838378,-77.6803332,43.08411142420944,-77.68044205760422
43.0838029,-77.6809913,43.083774862282276,-77.68147784636001
43.0838029,-77.6809913,43.08353479905318,-77.68094170199058
43.0838025,-77.681017,43.083834939885534,-77.68082336055626
43.0838025,-77.681017,43.08380254622397,-77.68097048796393
43.0838023,-77.681042,43.08391934979847,-77.68115008410047
43.0838023,-77.681042,43.083662915683064,-77.68067905329832
43.0838023,-77.6810655,43.08393306044062,-77.68101856310868
43.0838023,-77.6810655,43.08428185443464,-77.68087932403591
43.0838021,-77.6810896,43.08372264308852,-77.68113266139122
43.0838021,-77.6810896,43.083857066025274,-77.68135384882665
43.0838003,-77.6811165,43.08394608909468,-77.68105449713761
43.0838003,-77.6811165,43.08329825272328,-77.68128872738569
43.0838014,-77.6811252,43.083846428052674,-77.68107939745154
43.0838014,-77.6811252,43.083839418623086,-77.68101463767202
43.0838029,-77.6811302,43.08373900259493,-77.68134541853628
43.0838029,-77.6811302,43.08383590558891,-77.68014403794527
43.0838053,-77.6811369,43.083748816518884,-77.68134430161496
43.0838053,-77.6811369,43.083788484626425,-77.68120446813174
43.0838042,-77.6811359,43.08379121857673,-77.68113099647306
43.0838042,-77.6811359,43.0835892366923,-77.68081667354399
43.0838052,-77.6811284,43.083630644372676,-77.68114687317706
43.0838052,-77.6811284,43.083927917207895,-77.68099157442941
43.0838049,-77.6811264,43.08398482656834,-77.68063330351318
43.0838049,-77.6811264,43.08363938106039,-77.68100825962607
43.0838051,-77.6811239,43.08357706280829,-77.68113061360451
43.0838051,-77.6811239,43.083839538822744,-77.68110740029515
43.0838052,-77.6811209,43.0838462604594,-77.68099134554775
43.0838052,-77.6811209,43.08385449119921,-77.6808763930518
43.0838062,-77.6811175,43.08379937024177,-77.68082267856803
43.0838062,-77.6811175,43.08384412282484,-77.68131386714497
43.0838065,-77.6811141,43.083990054203106,-77.6811633929557
43.0838065,-77.6811141,43.08387924965813,-77.68139976959888
43.0838076,-77.6811109,43.08376273255184,-77.6814046774938
43.0838076,-77.6811109,43.08360988624022,-77.68119206873521
43.0838074,-77.6811108,43.08414385134951,-77.68134986837576
43.0838074,-77.6811108,43.08385323776695,-77.68069579704216
43.0838085,-77.6811066,43.08382218830891,-77.68108885867512
43.0838085,-77.6811066,43.08382154468226,-77.68110483663472
43.0838087,-77.6811054,43.08380230408981,-77.68103158994445
43.0838087,-77.6811054,43.083702624333434,-77.68067184798666
43.0838089,-77.6811048,43.0838277903413,-77.68093691832387
43.0838089,-77.6811048,43.08373628526472,-77.68144971697126
43.0838089,-77.6811054,43.083788958660186,-77.68086994438302
43.0838089,-77.6811054,43.083889899510744,-77.68116397959683
43.0838093,-77.6811052,43.08391486707736,-77.68118810658486
43.0838093,-77.6811052,43.08373095055506,-77.68077978176801
43.0838157,-77.6810917,43.08399829062345,-77.68099095325758
43.0838157,-77.6810917,43.08379770819546,-77.6808849066634
43.0838189,-77.6810858,43.08369610770656,-77.68089030872719
43.0838189,-77.6810858,43.08389957477892,-77.68096717549889
43.0838191,-77.681086,43.08363319680047,-77.68099676768422
43.0838191,-77.681086,43.08444889642923,-77.6809723457623
43.0838191,-77.6810868,43.08384735794502,-77.68125558834916
43.0838191,-77.6810868,43.08427819838157,-77.6806014738851
43.083819,-77.6810875,43.08375566287401,-77.68136405841764
43.083819,-77.6810875,43.08381417593018,-77.68078857410421
43.0838191,-77.6810879,43.084037548795465,-77.68142925672824
43.0838191,-77.6810879,43.0837535297408,-77.68123211125858
43.0838189,-77.6810883,43.08390973975352,-77.68138757638724
43.0838189,-77.6810883,43.083718117927695,-77.6810235534353
43.0838189,-77.6810886,43.08398800049637,-77.68094345690974
43.0838189,-77.6810886,43.084055326796076,-77.68046207196535
43.0838189,-77.6810887,43.083587326412555,-77.6809643290198
43.0838189,-77.6810887,43.083834949783316,-77.6811428783491
43.0838188,-77.6810888,43.08391016353723,-77.68084574506625
43.0838188,-77.6810888,43.0837750239916,-77.68064395498318
43.0838188,-77.681089,43.08379291918103,-77.6810108079394
43.0838188,-77.681089,43.083580183269916,-77.68061455546705
43.0838188,-77.6810891,43.08361532203091,-77.68086085184538
43.0838188,-77.6810891,43.08398215930267,-77.68115296362939
43.0838187,-77.6810892,43.083782950180556,-77.68098907781156
43.0838187,-77.6810892,43.083759022016075,-77.68100901203498
43.0838187,-77.6810892,43.08378817218283,-77.68144859776498
43.0838187,-77.6810892,43.083813351071306,-77.6811021374046
43.0838187,-77.6810893,43.08374915237141,-77.68119595913141
43.0838187,-77.6810893,43.08403250479108,-77.68091921781794
43.0838187,-77.6810893,43.084533575793635,-77.68117160777976
43.0838187,-77.6810893,43.08367463430078,-77.68091652007004
43.0838186,-77.6810895,43.0838345100701,-77.68103825443853
43.0838186,-77.6810895,43.083860670361005,-77.68144770333902
43.0838186,-77.6810896,43.083896304572065,-77.6809110945187
43.0838186,-77.6810896,43.0836387207112,-77.68146303659164
43.0838186,-77.6810896,43.08389992904473,-77.68107716840404
43.0838186,-77.6810896,43.08421158985175,-77.68164331366789
43.0838186,-77.6810897,43.08373705430534,-77.681079784991
43.0838186,-77.6810897,43.084009654618335,-77.68110249865096
43.0838186,-77.6810897,43.084126444748286,-77.68125220023504
43.0838186,-77.6810897,43.0839164407076,-77.68106104163905
43.0838185,-77.6810898,43.083859715127225,-77.68114466512154
43.0838185,-77.6810898,43.08383156154142,-77.68123871634091
43.0838184,-77.6810898,43.08384120944951,-77.68127840850482
43.0838184,-77.6810898,43.08391870319867,-77.68094572674542
43.0838184,-77.6810898,43.08384635424975,-77.68064827032752
43.0838184,-77.6810898,43.08386343215117,-77.68163455223615
43.0838184,-77.6810897,43.0838898658275,-77.68113097080867
43.0838184,-77.6810897,43.08394385956616,-77.68133556424132
43.0838184,-77.6810897,43.08400509714054,-77.68118490703968
43.0838184,-77.6810897,43.08380252992075,-77.68115602354143
43.0838184,-77.6810896,43.08364064980585,-77.68060236724342
43.0838184,-77.6810896,43.08393605824087,-77.68067417723331
43.0838185,-77.6810895,43.083866100115216,-77.68097942689394
43.0838185,-77.6810895,43.08376959729212,-77.6806880606213
43.0838185,-77.6810894,43.0840501603581,-77.68090770137954
43.0838185,-77.6810894,43.0836434997945,-77.68083679447459
43.0838185,-77.6810895,43.083972547458885,-77.68134782641481
43.0838185,-77.6810895,43.0839320875565,-77.68061149927
43.0838185,-77.6810895,43.08387064753144,-77.6813081630689
43.0838185,-77.6810895,43.083520351202864,-77.68091543239194
43.0838186,-77.6811001,43.08342555264807,-77.68152685712097
43.0838186,-77.6811001,43.083886479249465,-77.6808952117727
43.0838177,-77.6811252,43.08382526664296,-77.68105967294929
43.0838177,-77.6811252,43.083792512983095,-77.68085210478118
43.0838142,-77.6811731,43.083971780209296,-77.68128010583241
43.0838142,-77.6811731,43.08351536672382,-77.68077470112512
43.0838076,-77.6812265,43.08364072926357,-77.680989490575
43.0838076,-77.6812265,43.083716923907446,-77.6806512753595
43.083801,-77.6812596,43.08373179701413,-77.6814062445957
43.083801,-77.6812596,43.083945311300404,-77.68172861384163
43.083791,-77.6813054,43.08392118164335,-77.68157183144368
43.083791,-77.6813054,43.08397330373738,-77.68129080502847
43.0837849,-77.6813695,43.0840096083717,-77.68155704481975
43.0837849,-77.6813695,43.08344799736532,-77.68217642492009
43.0837974,-77.6814323,43.08401266428646,-77.68157638438385
43.0837974,-77.6814323,43.08377376521719,-77.68137560245026
43.0838112,-77.6814972,43.08390116112914,-77.68127083160827
43.0838112,-77.6814972,43.084122966290124,-77.68126395521192
43.0838143,-77.6815181,43.08374003158054,-77.68143800446927
43.0838143,-77.6815181,43.08403370240797,-77.68113511768165
43.0838345,-77.6816274,43.08377825286265,-77.68124786256708
43.0838345,-77.6816274,43.08413598270135,-77.68129567660206
43.0838465,-77.681701,43.083705031282314,-77.68155163139306
43.0838465,-77.681701,43.08380680074899,-77.68150809162088
43.0838565,-77.6817717,43.08393576038416,-77.68179584909332
43.0838565,-77.6817717,43.08363404595543,-77.68138338327775
43.0838635,-77.6818413,43.08403311045432,-77.68226638055663
43.0838635,-77.6818413,43.08402110492367,-77.68175929380124
43.0838684,-77.6819106,43.08365214592012,-77.68162127540616
43.0838684,-77.6819106,43.08389968048279,-77.6816190324152
43.0838718,-77.681979,43.08410145189014,-77.68261132264205
43.0838718,-77.681979,43.08387984951202,-77.68189437760542
43.0838749,-77.682043,43.08413163173001,-77.68183203662288
43.0838749,-77.682043,43.084043296102436,-77.6822124519496
43.083878,-77.6821,43.083887131113876,-77.68191696767674
43.083878,-77.6821,43.08381845179216,-77.68212352770374
43.0838803,-77.6821532,43.08379636454588,-77.68227761108692
43.0838803,-77.6821532,43.08388494851677,-77.6820480231267
43.0838826,-77.6821994,43.08385540070115,-77.68217384749985
43.0838826,-77.6821994,43.084137586051845,-77.68179164073632
43.0838919,-77.682234,43.08391943173202,-77.68260102443617
43.0838919,-77.682234,43.084003945127236,-77.6821390295714
43.0838877,-77.6822758,43.08382450847159,-77.68224356083662
43.0838877,-77.6822758,43.08414232378192,-77.68228283870789
43.0838857,-77.682316,43.08384492304331,-77.68222625822683
43.0838857,-77.682316,43.08392752876268,-77.68251814525539
43.0838835,-77.6823274,43.08374459318025,-77.68222242767968
43.0838835,-77.6823274,43.083795550818934,-77.68222288646336
43.0838806,-77.6823973,43.08379751266387,-77.68227224439478
43.0838806,-77.6823973,43.083890848406384,-77.68263082743317
43.0838764,-77.6824817,43.083749466046214,-77.68268776163474
43.0838764,-77.6824817,43.08370409783301,-77.68271134043779
43.0838705,-77.6825771,43.08383351100334,-77.68286825458452
43.0838705,-77.6825771,43.08388097859002,-77.68283577988245
43.0838636,-77.6826835,43.08375791612897,-77.68271413292356
43.0838636,-77.6826835,43.08384507236105,-77.68281095823252
