latitude,longitude,perturbed_lat,perturbed_long
43.0837859,-77.6802533,43.083750284835034,-77.68049375909172
43.0837859,-77.6802533,43.083948304842096,-77.68006317387433
43.0837851,-77.6802535,43.083698471687974,-77.68031966013112
43.0837851,-77.6802535,43.08413661935199,-77.68006747232529
43.0837781,-77.6802441,43.08379676167111,-77.68031583401451
43.0837781,-77.6802441,43.08380894069694,-77.68023076947078
43.0837764,-77.6802451,43.08392347242331,-77.68028975450363
43.0837764,-77.6802451,43.08388962281459,-77.67972281394296
43.0837752,-77.6802429,43.0837210420051,-77.68039808199887
43.0837752,-77.6802429,43.083608705127745,-77.6802360556376
43.0837745,-77.680241,43.08382769501918,-77.68028154780764
43.0837745,-77.680241,43.08316008111967,-77.67989257489785
43.0837729,-77.6802365,43.083860678952604,-77.68000743979255
43.0837729,-77.6802365,43.083824210869494,-77.67986516146304
43.08377,-77.6802315,43.08377574713393,-77.6801718237353
43.08377,-77.6802315,43.08352916901316,-77.68081884967413
43.0837653,-77.6802253,43.08384587856681,-77.68028500355992
43.0837653,-77.6802253,43.08377480923098,-77.68024935116401
43.083753,-77.6802059,43.08374866796879,-77.68003056022052
43.083753,-77.6802059,43.08356864519735,-77.68046169302067
43.0837447,-77.6801884,43.08386728758761,-77.68018173890864
43.0837447,-77.6801884,43.08328237814338,-77.67970771846122
43.0837375,-77.6801725,43.083621673886256,-77.68026566132117
43.0837375,-77.6801725,43.083721389524214,-77.68012153677678
43.0837442,-77.6801685,43.08364860249873,-77.68036027864186
43.0837442,-77.6801685,43.08402001805716,-77.6799844157275
43.083745,-77.6801551,43.08359132333835,-77.6804754559635
43.083745,-77.6801551,43.083422231691415,-77.67987759075957
43.0837419,-77.6801392,43.08385661970455,-77.68021572299786
43.0837419,-77.6801392,43.083801948310516,-77.68019414765065
43.0837381,-77.6801209,43.083687189985305,-77.67996928811999
43.0837381,-77.6801209,43.08381391692717,-77.68016037590242
43.0837362,-77.6801095,43.083591047841814,-77.67980972587637
43.0837362,-77.6801095,43.08373596634928,-77.68020087342693
43.0837323,-77.680092,43.083801156078984,-77.6807144769926
43.0837323,-77.680092,43.083775925567835,-77.67951497057467
43.0837354,-77.6800996,43.08362645508143,-77.68026252923671
43.0837354,-77.6800996,43.083813187315364,-77.6798871971137
43.0837355,-77.6800969,43.08364612307989,-77.68011946673316
43.0837355,-77.6800969,43.08387485223959,-77.67968084579242
43.083735,-77.6800899,43.083300723500514,-77.67996479378606
43.083735,-77.6800899,43.08369655497937,-77.68001993027228
43.0837382,-77.6801045,43.083468312236356,-77.6798840236475
43.0837382,-77.6801045,43.08376288342542,-77.68005166730835
43.0837614,-77.6801526,43.083905348177204,-77.68022235788959
43.0837614,-77.6801526,43.08374377375008,-77.67978542437403
43.0837795,-77.6801805,43.08371793156803,-77.68023237000509
43.0837795,-77.6801805,43.08373836817187,-77.68030350443972
43.0837917,-77.6801968,43.08384188314413,-77.68011997847934
43.0837917,-77.6801968,43.08383877771044,-77.6802078244201
43.083796,-77.6802021,43.08375516633033,-77.68036990105962
43.083796,-77.6802021,43.083886536492585,-77.68049189995953
43.0837953,-77.6801886,43.083979056869154,-77.68017211725906
43.0837953,-77.6801886,43.08381815955657,-77.68000688881841
43.0837953,-77.6801735,43.08379193482058,-77.68010155256609
43.0837953,-77.6801735,43.08407212078134,-77.67997931248829
43.083793,-77.6801569,43.08396389363829,-77.68022696241032
43.083793,-77.6801569,43.08380122947945,-77.68042122201489
43.0837962,-77.6801218,43.083980301074,-77.67969764136538
43.0837962,-77.6801218,43.08377402746913,-77.68025077277721
43.0838027,-77.6801032,43.08377474977282,-77.68004393749182
43.0838027,-77.6801032,43.0838061557262,-77.67981692027357
43.0838177,-77.680075,43.08399625165331,-77.68000434217674
43.0838177,-77.680075,43.08390790121761,-77.68020902071748
43.0838291,-77.6800605,43.08379279518538,-77.67993207696126
43.0838291,-77.6800605,43.08423520313491,-77.68062457879526
43.0838384,-77.6800502,43.08390218157698,-77.68010161161631
43.0838384,-77.6800502,43.08381021585149,-77.68001287471289
43.0838481,-77.6800394,43.08391245311304,-77.68006279931014
43.0838481,-77.6800394,43.08384184344322,-77.67989340264769
43.0838523,-77.6800351,43.08372001213791,-77.68004536482599
43.0838523,-77.6800351,43.083873731198516,-77.67987278061493
43.0838563,-77.6800306,43.08393652475325,-77.68007316545071
43.0838563,-77.6800306,43.08382279554481,-77.68002767956095
43.0838614,-77.6800257,43.083772350208335,-77.67994479970595
43.0838614,-77.6800257,43.083765276743115,-77.6800008449855
43.0838674,-77.6800201,43.083944759182906,-77.67989805696666
43.0838674,-77.6800201,43.083781955847755,-77.67986374690503
43.0838738,-77.6800151,43.08366491676835,-77.6800782887213
43.0838738,-77.6800151,43.084303215518304,-77.6797711249383
43.0838813,-77.6800087,43.08387231987233,-77.67986398922389
43.0838813,-77.6800087,43.08380078328632,-77.67989080012212
43.0838869,-77.6800033,43.08389587311885,-77.68007011083455
43.0838869,-77.6800033,43.083611701118734,-77.67997733730992
43.0838936,-77.6800004,43.08382892143295,-77.67959862950258
43.0838936,-77.6800004,43.08373568584136,-77.68018864052807
43.0839032,-77.6799964,43.083800292020726,-77.67959793424069
43.0839032,-77.6799964,43.08388992178551,-77.67965529988354
43.0839129,-77.6799944,43.08411087163554,-77.67980966071912
43.0839129,-77.6799944,43.083901779959696,-77.67986056157135
43.083922,-77.6799921,43.08392889292974,-77.68017168198637
43.083922,-77.6799921,43.084053020423234,-77.67950547928095
43.0839319,-77.6799938,43.08399127610348,-77.68006688714215
43.0839319,-77.6799938,43.083868997396834,-77.68030926130288
43.0839381,-77.6799938,43.083981436936966,-77.68062334501886
43.0839381,-77.6799938,43.08402933633388,-77.68012426637706
43.083952,-77.6799963,43.08382726188808,-77.68021986052335
43.083952,-77.6799963,43.084133275040976,-77.6798916758844
43.0839586,-77.6799976,43.08415246283846,-77.68005130324602
43.0839586,-77.6799976,43.08391126306029,-77.68004927561564
43.0839664,-77.6800024,43.08393705363047,-77.67984650779164
43.0839664,-77.6800024,43.083874197000945,-77.67982342556049
43.0839543,-77.6800171,43.08417301218493,-77.67973789938151
43.0839543,-77.6800171,43.08406490431663,-77.67990392635289
43.0839533,-77.6800437,43.08377092078174,-77.68011243138167
43.0839533,-77.6800437,43.083706409338525,-77.67992175322529
43.0839631,-77.6800605,43.083915637845784,-77.68032345831058
43.0839631,-77.6800605,43.084109490133315,-77.68007348880916
43.0839705,-77.6800713,43.08391535517686,-77.68000557495883
43.0839705,-77.6800713,43.08423965879191,-77.67993417834145
43.0840045,-77.6800728,43.08411224415033,-77.6800251378795
43.0840045,-77.6800728,43.083924425329315,-77.6801579314731
43.084023,-77.6800808,43.08404199460688,-77.68012403012459
43.084023,-77.6800808,43.084227769378394,-77.67988216902637
43.0840394,-77.6800814,43.084088106336374,-77.68024557178188
43.0840394,-77.6800814,43.083952605188884,-77.68002420046184
43.084055,-77.6800825,43.08411924285876,-77.68021619407125
43.084055,-77.6800825,43.0839982552066,-77.68012280866083
43.084064,-77.6800858,43.084067530605196,-77.67982168787363
43.084064,-77.6800858,43.083983002840654,-77.68040783626847
43.0840954,-77.6800709,43.0843406800445,-77.67999427737671
43.0840954,-77.6800709,43.08419730567353,-77.67997443070288
43.0841097,-77.6800687,43.084176965752135,-77.67981052893991
43.0841097,-77.6800687,43.084270351606804,-77.67993039038231
43.0841153,-77.6800682,43.084115716121495,-77.68008948629691
43.0841153,-77.6800682,43.084106951527,-77.67998894074955
43.0841234,-77.6800658,43.08391139159477,-77.67983807472045
43.0841234,-77.6800658,43.08395851372726,-77.6800721650852
43.0841377,-77.680069,43.08419913252885,-77.68010709124245
43.0841377,-77.680069,43.08401091745817,-77.67949899895206
43.0841343,-77.6801152,43.08402781967589,-77.68009787417422
43.0841343,-77.6801152,43.08428321967768,-77.68011397556207
43.0841307,-77.680134,43.084083817051514,-77.68019671048827
43.0841307,-77.680134,43.084168985597735,-77.68034225924735
43.0841291,-77.6801474,43.084236660176884,-77.68019956822826
43.0841291,-77.6801474,43.08409256390881,-77.68037625496481
43.0841437,-77.680117,43.083945181087046,-77.68075443672747
43.0841437,-77.680117,43.0842205108479,-77.68008335084932
43.0841531,-77.6800994,43.08423603392189,-77.68048184313606
43.0841531,-77.6800994,43.084060333386375,-77.6799432072341
43.0841512,-77.6800872,43.08408923502649,-77.68013163801201
43.0841512,-77.6800872,43.084375953714705,-77.68032873317428
43.084154,-77.6800876,43.084057837546254,-77.67994043998515
43.084154,-77.6800876,43.08431905206223,-77.67958661363149
43.0841629,-77.680084,43.08364668892854,-77.6792613225422
43.0841629,-77.680084,43.08416900552726,-77.68013882464456
43.0841678,-77.6800858,43.08445084402272,-77.67965179863955
43.0841678,-77.6800858,43.08410006433357,-77.6800983331013
43.0841654,-77.6800593,43.08439759735337,-77.67993288560598
43.0841654,-77.6800593,43.084124131543454,-77.68023128568579
43.084163,-77.6800572,43.08407293107102,-77.67998984928697
43.084163,-77.6800572,43.08432888499765,-77.67976957754234
43.0841644,-77.680058,43.08408336834486,-77.6804514496762
43.0841644,-77.680058,43.084352561933436,-77.67978500799461
43.0841667,-77.6800557,43.083781900199014,-77.67965794111106
43.0841667,-77.6800557,43.08462559021426,-77.68019907944355
43.0841708,-77.6800472,43.08466193112737,-77.68024686725056
43.0841708,-77.6800472,43.084825178606316,-77.67962396522228
43.0841835,-77.680037,43.084131988125186,-77.68006760057447
43.0841835,-77.680037,43.084037615668244,-77.68016661845722
43.0841984,-77.6800278,43.08376541194962,-77.67994200757498
43.0841984,-77.6800278,43.084164384368805,-77.67996375136714
43.0842098,-77.68002,43.084234867849815,-77.6805364533941
43.0842098,-77.68002,43.084234191780304,-77.67949486924219
43.0842222,-77.6800198,43.08429615641109,-77.68010831460501
43.0842222,-77.6800198,43.08417619531652,-77.67903800629378
43.0842417,-77.6800193,43.0841595797976,-77.67998576857536
43.0842417,-77.6800193,43.084355976866995,-77.68000228660621
43.0842557,-77.6800142,43.084236291089404,-77.68000024222924
43.0842557,-77.6800142,43.084303292911315,-77.68028992052508
43.0842892,-77.6800078,43.084249005972616,-77.68000544243502
43.0842892,-77.6800078,43.084234244735434,-77.6796401593811
43.0843027,-77.6800023,43.08428042044188,-77.68013078887515
43.0843027,-77.6800023,43.084426555206846,-77.68021915304504
43.0843198,-77.6799937,43.08436148015736,-77.68003780553624
43.0843198,-77.6799937,43.08375664633193,-77.67987522523298
43.084334,-77.6799872,43.08442657795571,-77.68005615413682
43.084334,-77.6799872,43.084133250385584,-77.68033505768994
43.0843457,-77.6799814,43.08457280286197,-77.679716619687
43.0843457,-77.6799814,43.084280844012305,-77.68046388981772
43.0843561,-77.6799822,43.08440426219271,-77.68011517628565
43.0843561,-77.6799822,43.084263943700925,-77.67955691411495
43.0843643,-77.67998,43.08448418791114,-77.67994910894673
43.0843643,-77.67998,43.084515587980306,-77.68005946970614
43.0843722,-77.6799764,43.08424407917417,-77.68010152980698
43.0843722,-77.6799764,43.084588929590964,-77.68011851116685
43.0843994,-77.6799755,43.084433032743576,-77.67995566087991
43.0843994,-77.6799755,43.08406204500048,-77.67982365636469
43.0844313,-77.679985,43.08463855811928,-77.68035682434275
43.0844313,-77.679985,43.08428802317989,-77.68033639693822
43.0844371,-77.6800135,43.08439833299951,-77.67992844839215
43.0844371,-77.6800135,43.084827368152524,-77.68008147675515
43.0844449,-77.6800226,43.08417119127024,-77.68038504847844
43.0844449,-77.6800226,43.084355498007085,-77.68016020382404
43.0844538,-77.6800291,43.08452396441423,-77.67944756582692
43.0844538,-77.6800291,43.08449783706324,-77.68002713426645
43.0844676,-77.6800264,43.084475515343335,-77.6799771077423
43.0844676,-77.6800264,43.08444070014352,-77.679876106938
