latitude,longitude,perturbed_lat,perturbed_long
43.0838378,-77.6803332,43.08385545153128,-77.67981933359579
43.0838378,-77.6803332,43.08399707881092,-77.68037140397077
43.0838029,-77.6809913,43.083873606167266,-77.6809481844621
43.0838029,-77.6809913,43.08373373499997,-77.6812507203403
43.0838025,-77.681017,43.08384795318133,-77.68102973878776
43.0838025,-77.681017,43.08383388272057,-77.6808795475857
43.0838023,-77.681042,43.08386201173033,-77.68088014862586
43.0838023,-77.681042,43.08387204258537,-77.68091593710946
43.0838023,-77.6810655,43.08396462649301,-77.681864925583
43.0838023,-77.6810655,43.08407794575786,-77.68075835749501
43.0838021,-77.6810896,43.08390803064458,-77.68113545838999
43.0838021,-77.6810896,43.08390349488755,-77.68124594426784
43.0838003,-77.6811165,43.08395094998874,-77.6811449949449
43.0838003,-77.6811165,43.0838721288837,-77.68145346494923
43.0838014,-77.6811252,43.08392835891422,-77.6811429690286
43.0838014,-77.6811252,43.08380546673918,-77.68096671785649
43.0838029,-77.6811302,43.083851651421355,-77.68099551159291
43.0838029,-77.6811302,43.08406304258516,-77.68088052722544
43.0838053,-77.6811369,43.08361299033998,-77.68083751438611
43.0838053,-77.6811369,43.08403759551021,-77.68151789299833
43.0838042,-77.6811359,43.08380191707077,-77.68125547501674
43.0838042,-77.6811359,43.08382084268938,-77.68093328061926
43.0838052,-77.6811284,43.083833990891755,-77.68115081106755
43.0838052,-77.6811284,43.08391007596364,-77.68113029017924
43.0838049,-77.6811264,43.08382520257098,-77.68108683267481
43.0838049,-77.6811264,43.08368744228253,-77.68111221477336
43.0838051,-77.6811239,43.08358218884816,-77.68124658482297
43.0838051,-77.6811239,43.08386767107059,-77.68116553163519
43.0838052,-77.6811209,43.08367665798208,-77.681420316247
43.0838052,-77.6811209,43.08375211331736,-77.6812622782327
43.0838062,-77.6811175,43.084082983387155,-77.6809759866645
43.0838062,-77.6811175,43.08406766271661,-77.6813424019443
43.0838065,-77.6811141,43.083709624021374,-77.6813144443006
43.0838065,-77.6811141,43.083854653742314,-77.68123625096226
43.0838076,-77.6811109,43.08383619722103,-77.68113442203745
43.0838076,-77.6811109,43.08390300079464,-77.68100079719784
43.0838074,-77.6811108,43.083721918568074,-77.68109642221782
43.0838074,-77.6811108,43.08378806277641,-77.68116070026417
43.0838085,-77.6811066,43.083861452662475,-77.68087791819173
43.0838085,-77.6811066,43.08394768305977,-77.68166717909315
43.0838087,-77.6811054,43.08356719522185,-77.6811562094366
43.0838087,-77.6811054,43.08375369307757,-77.68119285433723
43.0838089,-77.6811048,43.083647380024395,-77.68097044693297
43.0838089,-77.6811048,43.08393915250892,-77.68127569364493
43.0838089,-77.6811054,43.08381322096393,-77.6816364976496
43.0838089,-77.6811054,43.08401563608562,-77.6807231693757
43.0838093,-77.6811052,43.083724692834274,-77.68081148712552
43.0838093,-77.6811052,43.08393884677694,-77.68069808082313
43.0838157,-77.6810917,43.08378311010106,-77.68085228322467
43.0838157,-77.6810917,43.08384490299459,-77.6805936929616
43.0838189,-77.6810858,43.08409943766884,-77.6807797043369
43.0838189,-77.6810858,43.083967214100376,-77.6813439671763
43.0838191,-77.681086,43.0840311181841,-77.68105471032399
43.0838191,-77.681086,43.083794795462104,-77.68103775132238
43.0838191,-77.6810868,43.08371435463119,-77.6809420324192
43.0838191,-77.6810868,43.084172030489086,-77.68120444213959
43.083819,-77.6810875,43.08392905768318,-77.68094596832069
43.083819,-77.6810875,43.08388077883876,-77.68094245500231
43.0838191,-77.6810879,43.083830112220475,-77.68139462503038
43.0838191,-77.6810879,43.08401799988197,-77.68121288138646
43.0838189,-77.6810883,43.0837989277062,-77.68102895566889
43.0838189,-77.6810883,43.08397767999048,-77.68100561988035
43.0838189,-77.6810886,43.084488681972985,-77.68143475272485
43.0838189,-77.6810886,43.08381914866848,-77.68083304391061
43.0838189,-77.6810887,43.08394404253255,-77.68110303698961
43.0838189,-77.6810887,43.08390760928827,-77.68109039115463
43.0838188,-77.6810888,43.083797460843684,-77.6814856440472
43.0838188,-77.6810888,43.08394286942926,-77.6810173834737
43.0838188,-77.681089,43.084063786661055,-77.68079500891162
43.0838188,-77.681089,43.084270540203896,-77.68126666782629
43.0838188,-77.6810891,43.083457294420974,-77.68099685688111
43.0838188,-77.6810891,43.083959845162255,-77.68094683902628
43.0838187,-77.6810892,43.08360240896811,-77.68107046087448
43.0838187,-77.6810892,43.08379573049683,-77.68101599671823
43.0838187,-77.6810892,43.083874436660466,-77.68124968376615
43.0838187,-77.6810892,43.08385001257635,-77.68115190901075
43.0838187,-77.6810893,43.08384155789183,-77.68110056511796
43.0838187,-77.6810893,43.083908290899046,-77.68096813295283
43.0838187,-77.6810893,43.08371301550864,-77.6813374859326
43.0838187,-77.6810893,43.08371676642317,-77.6808963942511
43.0838186,-77.6810895,43.083893121801985,-77.68152953314609
43.0838186,-77.6810895,43.0838186013752,-77.6810374575822
43.0838186,-77.6810896,43.083992727878666,-77.68060791812452
